::1 - - [21/Sep/2025:22:16:21 +0300] "HEAD /main_page.html HTTP/1.1" 200 - "-" "curl/8.9.1"
192.168.10.80 - - [05/Oct/2025:03:27:13 +0300] "GET /fcgi-bin/server.jar?x=0&y=0&r=3 HTTP/1.1" 200 101 "-" "-"
127.0.0.1 - - [05/Oct/2025:03:27:13 +0300] "GET /fcgi_proxy.php?x=0&y=0&r=3 HTTP/1.1" 200 101 "-" "curl/8.9.1"
192.168.10.80 - - [05/Oct/2025:03:50:18 +0300] "GET /fcgi-bin/server.jar?action=history HTTP/1.1" 200 32 "-" "-"
192.168.10.80 - - [05/Oct/2025:03:50:30 +0300] "GET /fcgi-bin/server.jar?x=0&y=-3&r=1 HTTP/1.1" 200 103 "-" "-"
192.168.10.80 - - [05/Oct/2025:03:50:31 +0300] "GET /fcgi-bin/server.jar?x=0&y=-3&r=1 HTTP/1.1" 200 103 "-" "-"
192.168.10.80 - - [05/Oct/2025:03:50:31 +0300] "GET /fcgi-bin/server.jar?x=0&y=-3&r=1 HTTP/1.1" 200 103 "-" "-"
192.168.10.80 - - [05/Oct/2025:03:50:32 +0300] "GET /fcgi-bin/server.jar?x=0&y=-3&r=1 HTTP/1.1" 200 103 "-" "-"
192.168.10.80 - - [05/Oct/2025:03:51:04 +0300] "GET /fcgi-bin/server.jar?x=1&y=1&r=1 HTTP/1.1" 200 101 "-" "-"
192.168.10.80 - - [05/Oct/2025:03:51:06 +0300] "GET /fcgi-bin/server.jar?x=1&y=1&r=1 HTTP/1.1" 200 101 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:25:19 +0300] "GET /fcgi-bin/server.jar?action=history HTTP/1.1" 200 32 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:25:29 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-3&r=2 HTTP/1.1" 200 104 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:25:29 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-3&r=2 HTTP/1.1" 200 104 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:25:29 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-3&r=2 HTTP/1.1" 200 104 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:45:48 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-2.5&r=2 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:45:48 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-2.5&r=2 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:45:49 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-2.5&r=2 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:45:50 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-2.5&r=2 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:45:55 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-2.5&r=2 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:45:56 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-2.5&r=2 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:45:57 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-2.5&r=2 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:01:45:58 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-2.5&r=2 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:03:11:37 +0300] "GET /fcgi-bin/server.jar?action=history HTTP/1.1" 200 32 "-" "-"
192.168.10.80 - - [06/Oct/2025:03:11:47 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-3&r=1.5 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:03:11:48 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-3&r=1.5 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:03:11:49 +0300] "GET /fcgi-bin/server.jar?x=-1&y=-3&r=1.5 HTTP/1.1" 200 106 "-" "-"
192.168.10.80 - - [06/Oct/2025:03:11:51 +0300] "GET /fcgi-bin/server.jar?action=clear HTTP/1.1" 200 59 "-" "-"
